hratio,wratio,sin,cos,andor,lb
0.8405796885490417,0.0714285746216774,0.0681105479598045,0.2480644881725311,0.0618842355906963,1.0
0.2153846174478531,0.8999999761581421,0.958078682422638,0.7004094123840332,0.0315170958638191,0.0
0.8214285969734192,0.1111111119389534,0.955960750579834,0.2948176562786102,0.0435986146330833,0.0
0.8620689511299133,0.1363636404275894,0.4178005158901214,0.993196964263916,0.0754999965429306,1.0
0.8727272748947144,0.2380952388048172,0.2647058963775635,0.9411764740943908,0.1078431382775306,1.0
0.1034482792019844,0.5333333611488342,0.912020981311798,0.7832643985748291,0.1320512890815735,1.0
0.1071428582072258,0.4666666686534881,0.9407399892807008,0.7361106872558594,0.1163157895207405,1.0
0.1052631586790084,0.75,0.9444872736930848,0.7289782762527466,0.0326704531908035,0.0
0.2403846085071563,0.7096773982048035,0.9398532509803772,0.7377585172653198,0.1054700538516044,1.0
0.1666666716337204,0.8888888955116272,0.9446439146995544,0.7286739945411682,0.0221213847398757,0.0
0.1294117718935012,0.5666666626930237,0.906007707118988,0.7918180227279663,0.1252179592847824,1.0
0.2121212184429168,0.75,0.9472135901451112,0.7236068248748779,0.0681818202137947,1.0
0.1700000017881393,0.7368420958518982,0.9547372460365297,0.707879900932312,0.0807768404483795,1.0
0.1228070184588432,0.75,0.8796283006668091,0.8253957033157349,0.0489655174314975,1.0
0.1558441519737243,0.5625,0.9270992875099182,0.7599734663963318,0.1170478165149688,1.0
0.2714285850524902,0.5333333611488342,0.7607250213623047,0.9266409277915956,0.1160510703921318,1.0
0.0625,0.25,0.7505181431770325,0.9327131509780884,0.0383333340287208,1.0
0.0454545468091964,0.3333333432674408,0.800000011920929,0.8999999761581421,0.0602240897715091,1.0
0.1052631586790084,0.9230769276618958,0.8452378511428833,0.8616777658462524,0.0219251345843076,1.0
0.1803278625011444,0.5,0.7940858602523804,0.9043680429458618,0.1220000013709068,1.0
0.203389823436737,0.7647058963775635,0.777350127696991,0.916025161743164,0.0677698999643325,1.0
0.3787878751754761,0.9545454382896424,0.6903749108314514,0.9623390436172484,0.1232578381896019,1.0
0.1818181872367859,0.5384615659713745,0.7669965028762817,0.9227444529533386,0.0839506164193153,1.0
0.125,0.4000000059604645,0.8904343843460083,0.8123475313186646,0.0717348903417587,1.0
0.2399999946355819,0.6666666865348816,0.7703787684440613,0.9205892086029052,0.0881934538483619,1.0
0.1754385977983474,0.3888888955116272,0.7823419570922852,0.912653625011444,0.1357539296150207,1.0
0.1355932205915451,0.4615384638309479,0.7724941968917847,0.919221818447113,0.0882352963089943,1.0
0.2380952388048172,0.5,0.8535534143447876,0.8535534143447876,0.1177884638309478,1.0
0.1129032224416732,0.8666666746139526,0.8796283006668091,0.8253957033157349,0.0372912809252738,1.0
0.25,0.7142857313156128,0.7883415818214417,0.9084839224815368,0.1122448965907096,1.0
0.0900000035762786,0.5,0.9377888441085817,0.7415386438369751,0.1236263737082481,1.0
0.1290322542190551,0.5333333611488342,0.5383482575416565,0.9985272288322448,0.1240179538726806,1.0
0.1764705926179886,0.8888888955116272,0.4667404890060425,0.998892605304718,0.0335985869169235,1.0
0.2352941185235977,0.7058823704719543,0.6315587162971497,0.9823819398880004,0.1317016333341598,1.0
0.1818181872367859,0.9285714030265808,0.4616517424583435,0.9985272288322448,0.0460526309907436,1.0
0.2857142984867096,0.800000011920929,0.3854803442955017,0.9867085814476012,0.0844155848026275,1.0
0.25,0.4375,0.5980580449104309,0.990290343761444,0.1531531512737274,1.0
0.2222222238779068,0.8823529481887817,0.5356235504150391,0.9987293481826782,0.0730897039175033,1.0
0.1282051354646682,0.6315789222717285,0.4415793716907501,0.9965752959251404,0.0875440686941146,1.0
0.0810810774564743,0.75,0.5,1.0,0.0170634929090738,1.0
0.3461538553237915,0.5625,0.5,1.0,0.1782531142234802,1.0
0.25,0.8888888955116272,0.7236068248748779,0.9472135901451112,0.0555555559694767,1.0
0.073529414832592,0.6363636255264282,0.8999999761581421,0.800000011920929,0.0599415190517902,1.0
0.1296296268701553,0.8333333134651184,0.8535534143447876,0.8535534143447876,0.0471535362303257,1.0
0.970588207244873,0.2000000029802322,0.242752119898796,0.928746461868286,0.0525568164885044,1.0
0.9375,0.0833333358168602,0.43391814827919,0.995613932609558,0.027083333581686,1.0
0.9607843160629272,0.0769230797886848,0.1250810772180557,0.8308108448982239,0.0248299315571784,1.0
0.9142857193946838,0.2307692319154739,0.2871014773845672,0.952409327030182,0.0546875,1.0
0.9375,0.1818181872367859,0.3952354490756988,0.9889011979103088,0.0448275879025459,1.0
0.5263158082962036,0.9893617033958436,0.5404079556465149,0.0016354758990928,0.4327189028263092,1.0
0.5526315569877625,0.9714285731315612,0.5514495968818665,0.0026541030965745,0.3981481492519378,1.0
0.4876033067703247,0.25,0.995613932609558,0.5660818815231323,0.2759009003639221,0.0
0.0819672122597694,0.7875000238418579,0.9850712418556212,0.3787321746349334,0.0985838770866394,0.0
0.1076923087239265,0.8666666746139526,0.9778894782066344,0.3529570698738098,0.0487058833241462,0.0
0.3614457845687866,0.9634146094322203,0.9348429441452026,0.2531972527503967,0.1539070159196853,0.0
0.8684210777282715,0.574999988079071,0.9823819398880004,0.3684412837028503,0.2414187639951706,0.0
0.8474576473236084,0.460317462682724,0.9595724940299988,0.6969596743583679,0.403492659330368,0.0
0.8444444537162781,0.5042017102241516,0.9979466199874878,0.4547321200370788,0.3740277886390686,0.0
0.4197530746459961,0.98305082321167,0.9239991307258606,0.2350005358457565,0.2097008675336837,0.0
0.5652173757553101,0.8787878751754761,0.928746461868286,0.242752119898796,0.2178683429956436,0.0
0.3571428656578064,0.9615384340286256,0.9197850823402404,0.2283743619918823,0.1640816330909729,0.0
0.2121212184429168,0.6022727489471436,0.9954150915145874,0.4324434101581573,0.2324020266532898,0.0
0.7678571343421936,0.8585858345031738,0.9867085814476012,0.3854803442955017,0.2931245267391205,0.0
0.560606062412262,0.5862069129943848,0.9910032153129578,0.4055762887001037,0.3228684663772583,0.0
0.7428571581840515,0.7882353067398071,0.8616777658462524,0.1547621339559555,0.2001261264085769,0.0
0.4117647111415863,0.800000011920929,0.8773027658462524,0.1719106435775756,0.2126865684986114,0.0
0.079207919538021,0.6800000071525574,0.0288491863757371,0.667382538318634,0.0089155454188585,0.0
0.4065934121608734,0.5,0.936071515083313,0.7446255087852478,0.0078993057832121,0.0
0.4150943458080292,0.7142857313156128,0.9227444529533386,0.7669965028762817,0.0265432093292474,0.0
0.4000000059604645,0.3333333432674408,0.9385481476783752,0.7401573061943054,0.0566153861582279,0.0
0.4220183491706848,0.9285714030265808,0.9402355551719666,0.73704993724823,0.0475950464606285,0.0
0.70652174949646,0.0833333358168602,0.8620689511299133,0.8448275923728943,0.0412582643330097,0.0
0.6489361524581909,0.3636363744735718,0.9057671427726746,0.7921523451805115,0.0534909926354885,0.0
0.4126984179019928,0.5384615659713745,0.9329325556755066,0.7501388192176819,0.0482215322554111,0.0
0.4845360815525055,0.1975308656692505,0.8640999794006348,0.8426823616027832,0.2221852093935012,0.0
0.4683544337749481,0.0862068980932235,0.8841106295585632,0.8200922012329102,0.2242373526096344,0.0
0.891566276550293,0.3566433489322662,0.2368226945400238,0.9251325726509094,0.330793559551239,1.0
0.3978494703769684,0.5,0.9998766183853148,0.5111083984375,0.3328561186790466,0.0
0.4000000059604645,0.901098906993866,0.9323944449424744,0.2489322423934936,0.1791744828224182,0.0
0.6511628031730652,0.8139534592628479,0.9991371631622314,0.4706389904022217,0.2534562349319458,0.0
0.21875,0.8428571224212646,0.9814820289611816,0.365185022354126,0.1022896245121955,0.0
0.1363636404275894,0.96875,0.982613205909729,0.3692922592163086,0.0669056177139282,0.0
0.1621621549129486,0.9759036302566528,0.9402355551719666,0.2629500925540924,0.0760160908102989,0.0
0.3766233623027801,0.9841269850730896,0.9602909088134766,0.3047250807285309,0.1583733707666397,0.0
0.4444444477558136,0.4444444477558136,0.9910032153129578,0.5944237112998962,0.395180732011795,0.0
0.1746031790971756,0.1463414579629898,0.9921355843544006,0.5883320569992065,0.3061688244342804,0.0
0.550000011920929,0.9680851101875304,0.5356235504150391,0.0012706500710919,0.4344885945320129,1.0
0.4000000059604645,0.0625,0.860693633556366,0.8462659120559692,0.0747974514961242,0.0
0.5333333611488342,0.1052631586790084,0.781154990196228,0.9134632349014282,0.0658750832080841,0.0
0.4468085169792175,0.3333333432674408,0.9411764740943908,0.7352941036224365,0.0951016172766685,0.0
0.4565217494964599,0.2000000029802322,0.6030052304267883,0.9892749190330504,0.0624355003237724,1.0
0.523809552192688,0.2631579041481018,0.8924413919448853,0.809822142124176,0.0944309905171394,0.0
0.5353535413742065,0.2272727340459823,0.718451976776123,0.9497540593147278,0.0802298858761787,0.0
0.3678160905838012,0.5,0.694819986820221,0.9604836106300354,0.0149228125810623,1.0
0.5196078419685364,0.553398072719574,0.98076194524765,0.3626394271850586,0.4870729446411133,0.0
0.3609022498130798,0.4057970941066742,0.9935036301612854,0.5803378224372864,0.4394794404506683,0.0
0.5921052694320679,0.5026177763938904,0.9988151788711548,0.5344010591506958,0.4908783733844757,0.0
0.4680851101875305,0.5372340679168701,1.0,0.5,0.5825384259223938,0.0
0.6078431606292725,0.5139665007591248,1.0,0.5,0.4941885471343994,0.0
0.6477272510528564,0.4510869681835174,0.9875664114952089,0.6108105778694153,0.3853543698787689,0.0
0.4455445408821106,0.4937500059604645,0.9916409850120544,0.5910446047782898,0.4690978527069092,0.0
0.6666666865348816,0.1739130467176437,0.6581138968467712,0.974341630935669,0.0651988610625267,0.0
0.7945205569267273,0.0752688199281692,0.7965995073318481,0.902527928352356,0.1146565675735473,0.0
0.3595505654811859,0.9611650705337524,0.9134632349014282,0.2188449949026107,0.2066447585821151,0.0
0.375,0.8924731016159058,0.931348979473114,0.2471402436494827,0.2153614461421966,0.0
0.5,0.9809523820877076,0.89174884557724,0.1893026381731033,0.3036562800407409,0.0
0.6875,0.8066666722297668,0.7669965028762817,0.0772555470466613,0.298979103565216,0.0
0.7735849022865295,0.8992805480957031,0.6897781491279602,0.0374156907200813,0.2940555512905121,0.0
0.7090908885002136,0.9734513163566588,0.3656005263328552,0.018401850014925,0.5055944323539734,1.0
0.1000000014901161,0.8461538553237915,0.8889706134796143,0.8141685724258423,0.0495726503431797,1.0
0.9152542352676392,0.0588235296308994,0.1962749511003494,0.8971788883209229,0.0354497358202934,1.0
0.2758620679378509,0.9090909361839294,0.7846049666404724,0.9110960960388184,0.0667989403009414,1.0
0.0232558138668537,0.0161290317773818,0.9995840191841124,0.479608803987503,0.1961279511451721,0.0
0.5047619342803955,0.0461538471281528,0.1050066575407981,0.8065620064735413,0.0845369547605514,0.0
0.1698113232851028,0.2558139562606811,0.1499642878770828,0.8570364117622375,0.0850835591554641,0.0
0.534246563911438,0.8181818127632141,0.4856026768684387,0.0002073258074233,0.0087792817503213,0.0
0.6395348906517029,0.7142857313156128,0.3190415203571319,0.0338948294520378,0.0014308763202279,0.0
0.1774193495512008,0.4285714328289032,0.777350127696991,0.916025161743164,0.1106442585587501,1.0
0.1551724076271057,0.6666666865348816,0.8069702982902527,0.8946760892868042,0.0635975301265716,1.0
0.8727272748947144,0.0769230797886848,0.2226499021053314,0.916025161743164,0.04296875,1.0
0.2586206793785095,0.9230769276618958,0.7867311835289001,0.9096159338951112,0.07857646048069,1.0
0.1690140813589096,0.9230769276618958,0.8438723087310791,0.8629763126373291,0.0344067811965942,1.0
0.4725274741649627,0.7272727489471436,0.5178457498550415,0.000318572827382,0.0214977972209453,0.0
0.0232558138668537,0.008403361774981,0.9249513745307922,0.7634698152542114,0.2079627513885498,0.0
0.0243902429938316,0.0099999997764825,0.9233182668685912,0.7660857439041138,0.2817612886428833,0.0
0.0217391308397054,0.0094339624047279,0.9382892847061156,0.7406294345855713,0.2184928357601165,0.0
0.0074626863934099,0.1111111119389534,0.2763932049274444,0.9472135901451112,0.0308159720152616,0.0
0.008403361774981,0.3333333432674408,0.3733203113079071,0.983686089515686,0.010076530277729,0.0
0.0099009899422526,0.25,0.4019419252872467,0.990290343761444,0.0218686424195766,0.0
0.5100671052932739,0.6150234937667847,0.1916690170764923,0.8936140537261963,0.1894069015979766,0.0
0.3209876418113708,0.5428571701049805,0.2693236172199249,0.9436084032058716,0.1807758808135986,0.0
0.4736842215061188,0.5682819485664368,0.188461497426033,0.8910802602767944,0.1861230432987213,0.0
0.419117659330368,0.5677083134651184,0.2034004777669906,0.902527928352356,0.2589633464813232,0.0
0.4137931168079376,0.5714285969734192,0.5821995139122009,0.993196964263916,0.0219512190669775,0.0
0.3111111223697662,0.800000011920929,0.5744301676750183,0.9944291114807128,0.0073853991925716,0.0
0.3018867969512939,0.25,0.5753210186958313,0.9942941665649414,0.0161907188594341,0.0
0.4255319237709045,0.8552631735801697,0.5112330913543701,0.9998738169670104,0.1222069188952446,0.0
0.4621212184429168,0.4020618498325348,0.4857201278209686,0.9997960329055786,0.2333189696073532,0.0
0.5057471394538879,0.6521739363670349,0.5051543712615967,0.9999734163284302,0.1000498235225677,0.0
0.4611398875713348,0.52173912525177,0.6933633089065552,0.9610971808433532,0.1329007446765899,1.0
0.3841807842254638,0.5333333611488342,0.6719329953193665,0.9695093631744384,0.0363055542111396,1.0
0.3111111223697662,0.2857142984867096,0.5751369595527649,0.9943221807479858,0.0116664543747901,0.0
0.3245033025741577,0.5384615659713745,0.777350127696991,0.916025161743164,0.0709298849105835,1.0
0.3671875,0.9166666865348816,0.7950083017349243,0.903695583343506,0.0574116744101047,1.0
0.1688311696052551,0.8181818127632141,0.6212677955627441,0.9850712418556212,0.0335800424218177,1.0
0.2763157784938812,0.800000011920929,0.8308108448982239,0.8749189376831055,0.0324009321630001,1.0
0.4235294163227081,0.75,0.4817195534706116,0.9996657371520996,0.0084444927051663,0.0
0.420560747385025,0.4000000059604645,0.5,1.0,0.0104990871623158,0.0
0.4749999940395355,0.6144578456878662,0.4823119640350342,0.9996870160102844,0.1161605417728424,0.0
0.6057692170143127,0.4734299480915069,0.4868466556072235,0.999826967716217,0.1524697691202163,0.0
0.0666666701436042,0.3366336524486542,0.9092783331871032,0.7872128486633301,0.3626865744590759,0.0
0.0126582281664013,0.2990654110908508,0.9141417145729064,0.7801547050476074,0.2862287163734436,0.0
0.0681818202137947,0.277372270822525,0.8819428086280823,0.8226758241653442,0.3455042243003845,0.0
0.031496062874794,0.3311897218227386,0.9460490345954896,0.7259209156036377,0.393021285533905,0.0
0.0666666701436042,0.3366336524486542,0.9092783331871032,0.7872128486633301,0.3626865744590759,0.0
0.0126582281664013,0.2990654110908508,0.9141417145729064,0.7801547050476074,0.2862287163734436,0.0
0.0681818202137947,0.277372270822525,0.8819428086280823,0.8226758241653442,0.3455042243003845,0.0
0.031496062874794,0.3311897218227386,0.9460490345954896,0.7259209156036377,0.393021285533905,0.0
0.0736196339130401,0.7111111283302307,0.7735567688941956,0.918529212474823,0.0037858502473682,0.0
0.0736196339130401,0.7111111283302307,0.7735567688941956,0.918529212474823,0.0037858502473682,0.0
0.1127450987696647,0.7647058963775635,0.6915075182914734,0.9618710279464722,0.0207030531018972,0.0
0.0507246367633342,0.8999999761581421,0.6728526949882507,0.9691715836524964,0.0037208944559097,0.0
0.1428571492433548,0.8666666746139526,0.6681681871414185,0.9708709716796876,0.0214776638895273,0.0
0.1065989881753921,0.8181818127632141,0.7030692100524902,0.9569057822227478,0.015446551144123,0.0
0.1629629582166671,0.8709677457809448,0.8535534143447876,0.8535534143447876,0.0564429089426994,1.0
0.9350649118423462,0.1111111119389534,0.2693236172199249,0.9436084032058716,0.0440251566469669,1.0
0.8790322542190552,0.3214285671710968,0.301196277141571,0.9587777853012084,0.0854020491242408,1.0
0.8590604066848755,0.282608687877655,0.3642699122428894,0.9812248349189758,0.1023003458976745,1.0
0.190476194024086,0.4772727191448211,0.7698330283164978,0.920939564704895,0.141117051243782,1.0
0.8482142686843872,0.3870967626571655,0.3364447057247162,0.972493052482605,0.1203124970197677,1.0
0.9189189076423644,0.3888888955116272,0.1765112727880478,0.8812545537948608,0.0996323525905609,1.0
0.8631578683853149,0.4318181872367859,0.1746043115854263,0.8796283006668091,0.1551582068204879,1.0
0.9115044474601746,0.0241935476660728,0.2043181657791137,0.903202474117279,0.0609403848648071,1.0
0.536912739276886,0.3333333432674408,0.4547321200370788,0.9979466199874878,0.0605555549263954,1.0
0.4723926484584808,0.5,0.9997314810752868,0.5163846611976624,0.204773873090744,0.0
0.0659340694546699,0.9813084006309508,0.9665008187294006,0.320063978433609,0.0259151272475719,0.0
0.1578947305679321,0.9841269850730896,0.930967092514038,0.246489942073822,0.0690267905592918,0.0
0.0884955748915672,0.9416666626930236,0.9770421981811525,0.3502309322357178,0.0452500842511653,0.0
0.0354609936475753,0.9473684430122375,0.0404274836182594,0.6969596743583679,0.0084613775834441,0.0
0.8888888955116272,0.1304347813129425,0.0321259126067161,0.6763344407081604,0.0180834531784057,0.0
0.3625000119209289,0.8571428656578064,0.7030692100524902,0.9569057822227478,0.0512995906174182,1.0
0.607594907283783,0.5,0.5,1.0,0.0228587966412305,1.0
0.4000000059604645,0.5,0.7451305985450745,0.935787796974182,0.021484375,1.0
0.5,0.75,0.5980580449104309,0.990290343761444,0.050830889493227,1.0
0.3417721390724182,0.6666666865348816,0.6779976487159729,0.9672438502311708,0.022649573162198,1.0
0.546875,0.5,0.5,1.0,0.0197530873119831,1.0
0.3641975224018097,0.46875,0.707879900932312,0.9547372460365297,0.1487920582294464,1.0
0.3517241477966308,0.1111111119389534,0.6132567524909973,0.9870040416717528,0.1423758864402771,1.0
0.3586207032203674,0.1428571492433548,0.6618438363075256,0.9730820059776306,0.042591817677021,1.0
0.4656488597393036,0.3571428656578064,0.5573120713233948,0.9967044591903688,0.2189695537090301,1.0
0.4369747936725616,0.3636363744735718,0.6728526949882507,0.9691715836524964,0.1202913969755172,1.0
0.3884892165660858,0.5,0.7236068248748779,0.9472135901451112,0.0628959313035011,1.0
0.3207547068595886,0.25,0.7731338739395142,0.9188053011894226,0.0708616748452186,1.0
0.4607843160629272,0.0666666701436042,0.7832643985748291,0.912020981311798,0.1741261780261993,1.0
0.4423076808452606,0.1739130467176437,0.877844512462616,0.827465295791626,0.2956321835517883,1.0
0.392307698726654,0.3913043439388275,0.928746461868286,0.7572478652000427,0.2605727612972259,1.0
0.4607843160629272,0.0666666701436042,0.7832643985748291,0.912020981311798,0.1741261780261993,1.0
0.4423076808452606,0.1739130467176437,0.877844512462616,0.827465295791626,0.2956321835517883,1.0
0.392307698726654,0.3913043439388275,0.928746461868286,0.7572478652000427,0.2605727612972259,1.0
0.4301075339317322,0.6666666865348816,0.928746461868286,0.7572478652000427,0.1187499985098838,1.0
0.395348846912384,0.6000000238418579,0.9251325726509094,0.7631773352622986,0.0572858713567256,1.0
0.720588207244873,0.2000000029802322,0.5779812932014465,0.9938814640045166,0.0135281383991241,0.0
0.8148148059844971,0.125,0.5,1.0,0.0168888885527849,0.0
0.8541666865348816,0.294117659330368,0.6056663990020752,0.9887070655822754,0.0320897176861763,0.0
0.8235294222831726,0.2000000029802322,0.6373605728149414,0.98076194524765,0.0151559310033917,0.0
0.8727272748947144,0.1428571492433548,0.57602858543396,0.9941858649253844,0.0190677959471941,0.0
0.4273504316806793,0.0833333358168602,0.8762883543968201,0.829252302646637,0.16751809418201447,1.0
0.42696627974510193,0.4000000059604645,0.800000011920929,0.8999999761581421,0.07864011079072952,1.0
0.4000000059604645,0.6666666865348816,0.8699700236320496,0.8363363742828369,0.09210526198148727,1.0
0.7906976938247681,0.1428571492433548,0.6642603278160095,0.972248375415802,0.03744680806994438,0.0
0.6111111044883728,0.07692307978868484,0.7312830090522766,0.9432924389839172,0.0681329220533371,1.0
0.5284552574157715,0.6000000238418579,0.5,1.0,0.06465696543455124,1.0
0.7865168452262878,0.1666666716337204,0.5181698203086853,0.9996697306632996,0.02036282792687416,0.0
0.7411764860153198,0.3571428656578064,0.73704993724823,0.9402355551719666,0.04859795421361923,0.0
0.9259259104728699,0.20000000298023224,0.5185058116912842,0.999657392501831,0.022664835676550865,0.0
0.8409090638160706,0.5714285969734192,0.5849534869194031,0.9927300810813904,0.0294733177870512,0.0
